Iteration,MeasuredDistance(m),Percent(%),PercentageAbs(%)
2456,4063.8445,101.5961,1.5961136
2457,4064.439,101.61092,1.6109576
2458,4065.7437,101.64368,1.6436257
2459,4065.7808,101.64455,1.6445044
2460,4066.231,101.65565,1.655705
2461,4066.0754,101.65189,1.6518819
2462,4065.3328,101.633286,1.6333086
2463,4064.9043,101.62258,1.6226023
2464,4065.8552,101.646286,1.6463529
2465,4065.0056,101.6252,1.6251419
2466,4064.5513,101.613815,1.6138446
2467,4064.513,101.61277,1.612783
2468,4063.0295,101.575745,1.575722
2469,4062.8994,101.57254,1.5725172
2470,4063.009,101.575325,1.5752668
2471,4062.749,101.56866,1.5687517
2472,4064.0398,101.60098,1.6010336
2473,4062.3374,101.55841,1.5584621
2474,4064.118,101.602875,1.6029165
2475,4063.3994,101.584984,1.5849607
2476,4063.6692,101.591805,1.5917524
2477,4063.7231,101.59306,1.5931065
2478,4062.9163,101.57288,1.5729759
2479,4063.856,101.59631,1.5963498
2480,4063.9329,101.598305,1.5983255
2481,4064.783,101.61971,1.6196539
2482,4066.2573,101.656425,1.6564093
2483,4066.8735,101.671844,1.671828
2484,4065.9692,101.64926,1.64928
2485,4066.5015,101.66261,1.6625768
2486,4066.3855,101.65972,1.6596749
2487,4065.2964,101.632484,1.6323893
2488,4065.645,101.64099,1.6410888
2489,4065.3425,101.633484,1.6335564
2490,4065.052,101.626305,1.6262832
2491,4064.797,101.62,1.6200148
2492,4064.3665,101.609184,1.6091887
2493,4064.4517,101.61129,1.6112685
2494,4064.676,101.6169,1.6169249
2495,4065.3625,101.634056,1.6340363
2496,4065.7327,101.64335,1.6433564
2497,4064.2397,101.60582,1.605902
2498,4064.2546,101.60643,1.6063759
2499,4063.705,101.59257,1.5925968
2500,4063.7275,101.593155,1.5931311
2501,4063.001,101.57503,1.5750359
2502,4063.1707,101.57921,1.5792879
2503,4062.7607,101.56918,1.5690861
2504,4063.8013,101.59495,1.5949594
2505,4063.273,101.58188,1.5818207
2506,4063.5806,101.58958,1.589573
2507,4064.3826,101.60961,1.6095679
2508,4063.798,101.594894,1.5949249
2509,4063.6606,101.591545,1.5916011
2510,4063.5444,101.58855,1.5885773
2511,4063.2627,101.58153,1.5815498
2512,4062.5847,101.56459,1.5646019
2513,4063.239,101.58099,1.5809581
2514,4063.777,101.59439,1.5943925
2515,4063.8333,101.59585,1.5958593
2516,4063.6467,101.59113,1.5911449
2517,4064.796,101.61989,1.6198457
2518,4064.9077,101.62272,1.6226939
2519,4066.04,101.65098,1.6509936
2520,4064.51,101.612656,1.612746
2521,4064.004,101.60019,1.6001369
2522,4063.991,101.59975,1.5997713
2523,4065.123,101.62823,1.6281953
2524,4066.1372,101.65346,1.6533883
2525,4066.4702,101.66175,1.6617565
2526,4067.088,101.67729,1.6772497
2527,4066.85,101.671326,1.6713146
2528,4066.6646,101.66661,1.6666028
2529,4065.5334,101.63841,1.6383561
2530,4065.4316,101.63566,1.6356667
2531,4066.0615,101.65147,1.6514945
2532,4065.1978,101.629974,1.6299266
2533,4065.5923,101.639786,1.6398269
2534,4065.935,101.648346,1.6484218
2535,4065.4202,101.635605,1.6355793
2536,4066.2588,101.65649,1.6564503
2537,4067.2974,101.68242,1.6824596
2538,4067.4163,101.68549,1.6854563
2539,4067.6584,101.69151,1.6914377
2540,4067.528,101.68824,1.6882424
2541,4068.3022,101.70758,1.7075759
2542,4068.9421,101.72362,1.7236396
2543,4068.582,101.71454,1.714546
2544,4067.7456,101.69361,1.6936357
2545,4067.7507,101.693855,1.693833
2546,4067.3562,101.68391,1.6838768
2547,4068.025,101.700584,1.7006174
2548,4067.937,101.698364,1.6984348
2549,4067.2544,101.68136,1.681367
2550,4067.7834,101.694466,1.694497
2551,4067.8318,101.69574,1.6957804
2552,4066.8616,101.67163,1.6715196
2553,4067.264,101.68171,1.6816515
2554,4067.3252,101.68302,1.683087
2555,4067.045,101.676,1.6760722
2556,4067.6648,101.69164,1.6916299
2557,4067.3018,101.68252,1.6825637
2558,4066.8552,101.671394,1.6713991
2559,4064.835,101.62089,1.6208969
2560,4065.3052,101.6327,1.632677
2561,4065.9348,101.64838,1.6483773
2562,4065.5222,101.6381,1.6380974
2563,4064.5374,101.61352,1.6134133
2564,4063.583,101.589645,1.5895827
2565,4064.4915,101.61233,1.6123724
2566,4063.2966,101.5823,1.5823545
2567,4064.5264,101.61333,1.6132237
2568,4064.4424,101.610954,1.6110073
2569,4063.9805,101.59957,1.5995183
2570,4064.789,101.61975,1.6198084
2571,4065.183,101.629616,1.6295729
2572,4065.0361,101.62593,1.6259041
2573,4064.872,101.621826,1.6218055
2574,4065.13,101.628235,1.6282208
2575,4064.8896,101.62218,1.6222016
2576,4065.9734,101.649284,1.6493105
2577,4065.3713,101.63438,1.6342968
2578,4066.2673,101.65667,1.6567206
2579,4065.7468,101.64368,1.6436824
2580,4065.6785,101.64203,1.6419773
2581,4065.0278,101.6256,1.625639
2582,4065.1738,101.62943,1.6293179
2583,4065.5872,101.639565,1.6395992
2584,4064.5674,101.614136,1.6141669
2585,4064.613,101.6153,1.61528
2586,4064.5068,101.61267,1.612688
2587,4065.8118,101.64526,1.6453063
2588,4066.3865,101.659744,1.6597317
2589,4066.7427,101.66856,1.6685581
2590,4067.5115,101.68784,1.6877674
2591,4067.917,101.69788,1.6979026
2592,4069.1106,101.7278,1.727744
2593,4068.217,101.70545,1.705435
2594,4067.6638,101.6916,1.6915988
2595,4067.6733,101.69188,1.6918352
2596,4066.6768,101.666855,1.6668649
2597,4068.5178,101.71297,1.7129612
2598,4068.5042,101.712685,1.7126486
2599,4069.396,101.73488,1.7349023
2600,4067.8284,101.695694,1.6957521
2601,4067.2417,101.68117,1.6810421
2602,4068.2253,101.70564,1.7056494
2603,4069.2341,101.73091,1.7308774
2604,4069.283,101.73217,1.7321105
2605,4069.4038,101.73521,1.7350513
2606,4068.5662,101.71412,1.7141302
2607,4069.0427,101.72604,1.7260903
2608,4069.5742,101.739334,1.7393258
2609,4068.4697,101.71166,1.7117423
2610,4068.0413,101.70107,1.7010067
2611,4068.1013,101.70256,1.7024912
2612,4068.8088,101.720085,1.7201815
2613,4069.4355,101.73591,1.7358543
2614,4069.7556,101.743904,1.7439338
2615,4068.5884,101.71469,1.7147365
2616,4068.6882,101.716934,1.7170514
2617,4068.5767,101.71437,1.714408
2618,4069.65,101.74129,1.7412634
2619,4070.3235,101.75807,1.7580701
2620,4068.9727,101.72434,1.7243541
2621,4068.9365,101.72332,1.72343
2622,4068.978,101.72447,1.7244805
2623,4070.0413,101.75095,1.75099
2624,4069.5532,101.7388,1.7387861
2625,4070.3103,101.75783,1.757823
2626,4070.7297,101.76825,1.7682601
2627,4070.9514,101.77369,1.7737281
2628,4070.9429,101.77355,1.7735476
2629,4069.954,101.748795,1.7488421
2630,4070.7217,101.76801,1.7680013
2631,4070.9348,101.773384,1.7734777
2632,4070.7478,101.768654,1.768695
2633,4070.1443,101.7537,1.7536064
2634,4068.9932,101.72474,1.7247924
2635,4067.8667,101.696785,1.6967163
2636,4068.2886,101.707306,1.7072651
2637,4068.85,101.72123,1.721261
2638,4068.1743,101.704254,1.7043089
2639,4067.9194,101.69796,1.697927
2640,4066.3677,101.65922,1.6592175
2641,4064.303,101.607666,1.6076084
2642,4064.8694,101.62172,1.6216874
2643,4065.8958,101.64743,1.6473812
2644,4065.8577,101.64646,1.6464478
2645,4065.923,101.647964,1.6480561
2646,4066.3884,101.65965,1.6596854
2647,4065.6404,101.641,1.6410011
2648,4065.157,101.628944,1.6289399
2649,4065.4697,101.6367,1.636749
2650,4064.978,101.62458,1.6245416
2651,4066.0388,101.65094,1.6509676
2652,4065.402,101.635185,1.6351287
2653,4065.3035,101.63257,1.632565
2654,4065.2458,101.63118,1.6311911
2655,4065.202,101.6301,1.6300472
2656,4066.6782,101.66701,1.6669898
2657,4066.6692,101.66678,1.6666887
2658,4066.5896,101.66468,1.6646986
2659,4067.0374,101.67599,1.6759925
2660,4067.3364,101.6834,1.6834285
2661,4068.2708,101.70671,1.7067604
2662,4067.91,101.69777,1.6977087
2663,4069.391,101.73466,1.7347165
2664,4070.2268,101.7556,1.7556059
2665,4071.0398,101.77606,1.776
2666,4070.7202,101.768074,1.768019
2667,4070.2095,101.75516,1.7552098
2668,4070.9421,101.77358,1.7735314
2669,4071.218,101.780495,1.7805054
2670,4072.605,101.81506,1.8151311
2671,4072.7063,101.81773,1.8176755
2672,4072.813,101.82037,1.8202826
2673,4071.547,101.78855,1.7885739
2674,4070.0874,101.75212,1.7521458
2675,4070.7102,101.767746,1.7677499
2676,4070.2754,101.75686,1.7568911
2677,4069.9585,101.74902,1.7490013
2678,4070.7073,101.76766,1.7676872
2679,4068.8044,101.72012,1.7200924
2680,4069.1602,101.72894,1.7290208
2681,4069.7312,101.743225,1.7432678
2682,4069.2927,101.73232,1.7323399
2683,4067.6428,101.69096,1.6910194
2684,4067.4597,101.686455,1.6864707
2685,4067.9402,101.698524,1.6985731
2686,4068.384,101.7095,1.7095749
2687,4068.951,101.72376,1.7237551
2688,4069.6165,101.740326,1.7403615
2689,4070.4097,101.760185,1.760266
2690,4071.567,101.78928,1.789249
2691,4072.0078,101.80021,1.8001386
2692,4071.291,101.78225,1.7823048
2693,4071.514,101.78792,1.7878525
2694,4071.0496,101.77626,1.776277
2695,4071.074,101.77686,1.7768564
2696,4071.401,101.78516,1.7851349
2697,4071.6743,101.79195,1.7919533
2698,4071.1309,101.77823,1.7782551
2699,4071.2878,101.7822,1.7821937
2700,4071.5715,101.78934,1.789323
2701,4070.5017,101.76263,1.7625297
2702,4070.974,101.77429,1.7743399
2703,4070.0396,101.751045,1.7510071
2704,4069.1965,101.729935,1.7298763
2705,4069.7185,101.74298,1.7429191
2706,4069.6194,101.74053,1.7404995
2707,4069.9634,101.749,1.7490059
2708,4070.1892,101.75471,1.7547061
2709,4069.602,101.740105,1.7400264
2710,4069.9312,101.74834,1.7482435
2711,4070.1562,101.753876,1.7539369
2712,4070.6072,101.76517,1.7651942
2713,4070.4456,101.761086,1.7611341
2714,4070.64,101.765915,1.7659141
2715,4070.0447,101.75104,1.7510378
2716,4070.008,101.75015,1.7501912
2717,4068.9302,101.72329,1.7232655
2718,4069.4006,101.734886,1.7349721
2719,4069.3442,101.73354,1.7335514
2720,4068.7922,101.71982,1.7198055
2721,4068.3972,101.70996,1.7099291
2722,4069.2295,101.73082,1.7307637
2723,4067.4094,101.68513,1.6851314
2724,4067.67,101.69172,1.6917375
2725,4069.2102,101.73024,1.7303033
2726,4069.9333,101.74836,1.748384
2727,4069.4617,101.73661,1.7365566
2728,4070.0125,101.75037,1.7503072
2729,4071.0198,101.77556,1.7755433
2730,4070.084,101.75204,1.752052
2731,4069.5024,101.73771,1.7376554
2732,4069.9016,101.747604,1.7476012
2733,4071.1123,101.77776,1.7777778
2734,4071.2502,101.78128,1.7812848
2735,4072.2893,101.80718,1.8072288
2736,4071.993,101.799805,1.7998147
2737,4070.4104,101.76028,1.7601894
2738,4072.2722,101.806854,1.8068426
2739,4071.2346,101.7808,1.7808734
2740,4071.8667,101.79663,1.7966846
2741,4071.9321,101.798325,1.7982985
2742,4071.5908,101.78976,1.7897532
2743,4072.0244,101.80055,1.800616
2744,4070.2708,101.756775,1.7567904
2745,4069.5703,101.73932,1.7392867
2746,4070.091,101.75223,1.7522404
2747,4070.6147,101.76535,1.7653756
2748,4071.4695,101.786736,1.7867556
2749,4072.2034,101.80515,1.8051218
2750,4071.292,101.782265,1.7822721
2751,4069.914,101.7477,1.747802
2752,4069.4624,101.73652,1.7365422
2753,4071.3967,101.784874,1.7849098
2754,4071.6367,101.79085,1.7908832
2755,4072.1572,101.80401,1.80398
2756,4072.492,101.8123,1.812329
2757,4072.4119,101.81031,1.8102906
2758,4072.1565,101.803894,1.8039248
2759,4072.3167,101.80791,1.8079224
2760,4072.4468,101.81112,1.8111504
2761,4072.619,101.81549,1.8155026
2762,4072.874,101.82186,1.8218739
2763,4072.526,101.81315,1.8131583
2764,4072.444,101.811066,1.8110691
2765,4073.0222,101.825584,1.8255768
2766,4072.2722,101.806816,1.8068713
2767,4072.0645,101.80156,1.8015463
2768,4071.2107,101.780304,1.7802819
2769,4072.0383,101.800995,1.8009702
2770,4072.3513,101.80869,1.8087497
2771,4072.083,101.80199,1.802039
2772,4073.0605,101.82657,1.8265364
2773,4073.0938,101.827415,1.827377
2774,4074.1846,101.854485,1.8545165
2775,4073.1436,101.82857,1.8285565
2776,4072.7368,101.81833,1.8182813
2777,4072.1997,101.805016,1.8050084
2778,4071.391,101.784775,1.7848482
2779,4071.3037,101.782524,1.7826214
2780,4071.1543,101.77895,1.7788992
2781,4070.4417,101.76116,1.7610955
2782,4070.7358,101.7685,1.7684128
2783,4069.7896,101.74475,1.7447152
2784,4071.1858,101.77959,1.7796586
2785,4070.7227,101.76806,1.7680191
2786,4071.1482,101.77875,1.7786961
2787,4070.4304,101.7607,1.7607343
2788,4071.7148,101.79295,1.7929462
2789,4071.5042,101.78762,1.7875808
2790,4072.98,101.82441,1.8244714
2791,4071.971,101.799286,1.7992784
2792,4070.1885,101.75481,1.7547901
2793,4071.2554,101.78125,1.7813176
2794,4071.03,101.77563,1.7756529
2795,4071.6416,101.791016,1.7911077
2796,4072.2446,101.80623,1.8061534
2797,4072.5164,101.81288,1.8129326
2798,4072.1025,101.80255,1.8025373
2799,4071.6716,101.79182,1.7918223
2800,4071.7979,101.795006,1.7949667
2801,4072.6267,101.81572,1.8156645
2802,4071.6633,101.79151,1.7915605
2803,4070.4277,101.76071,1.7606505
2804,4070.732,101.76837,1.7683152
2805,4071.0366,101.77601,1.7759886
2806,4070.6316,101.76565,1.7657113
2807,4071.2593,101.78149,1.7814573
2808,4072.0671,101.80166,1.801693
2809,4073.0703,101.82672,1.82671
2810,4073.616,101.84036,1.8403771
2811,4074.3909,101.859726,1.8597207
2812,4074.4045,101.86012,1.8601612
2813,4073.8516,101.84636,1.8462679
2814,4073.8057,101.84515,1.845195
2815,4073.7737,101.84433,1.8443224
2816,4074.566,101.86416,1.8641832
2817,4074.7444,101.86872,1.8686674
2818,4073.5977,101.83998,1.8400105
2819,4072.8877,101.82218,1.8222293
2820,4072.47,101.81181,1.8117524
2821,4072.4924,101.8123,1.8123057
2822,4073.3276,101.83325,1.8332118
2823,4072.95,101.82375,1.8237507
2824,4073.1418,101.82852,1.8285202
2825,4072.2795,101.807014,1.8069525
2826,4072.3418,101.80855,1.8085518
2827,4072.517,101.81292,1.81297
2828,4072.6157,101.81536,1.815434
2829,4073.7512,101.84374,1.8437835
2830,4074.1592,101.85405,1.8540207
2831,4074.9075,101.87275,1.8727098
2832,4073.3777,101.834404,1.8344698
2833,4073.1702,101.8293,1.8292774
2834,4072.7178,101.817986,1.818002
2835,4073.7578,101.843994,1.8439566
2836,4074.763,101.869125,1.8690836
2837,4074.9019,101.87255,1.8726218
2838,4076.0286,101.900696,1.9007595
2839,4074.8347,101.87089,1.8708694
2840,4073.8223,101.845505,1.845545
2841,4073.2236,101.83062,1.8305638
2842,4073.5793,101.83947,1.8395187
2843,4073.1794,101.82952,1.8295398
2844,4074.6294,101.86576,1.8657037
2845,4075.4392,101.88603,1.8860132
2846,4075.0398,101.87595,1.8760273
2847,4075.454,101.886284,1.8863344
2848,4076.161,101.904045,1.9040674
2849,4075.4028,101.88513,1.8850876
2850,4074.6096,101.86522,1.8651842
2851,4074.1045,101.852684,1.8526865
2852,4074.6384,101.866,1.8659602
2853,4074.2993,101.85742,1.8575144
2854,4074.442,101.86094,1.8610195
2855,4073.8442,101.846,1.8460417
2856,4074.434,101.860855,1.8608086
2857,4074.05,101.8513,1.8512226
2858,4073.803,101.8451,1.8450892
2859,4073.1545,101.828964,1.8289223
2860,4073.1711,101.82935,1.8292376
2861,4071.8892,101.797424,1.797355
2862,4071.3574,101.784,1.7839535
2863,4070.7544,101.76894,1.7688696
2864,4070.133,101.75329,1.7533376
2865,4070.7512,101.768745,1.7688302
2866,4070.3962,101.75994,1.7599163
2867,4071.4917,101.78737,1.7873551
2868,4070.47,101.76176,1.761716
2869,4070.3833,101.75953,1.7595578
2870,4072.6277,101.81581,1.8157675
2871,4071.9338,101.79835,1.7983457
2872,4072.432,101.81079,1.8107731
2873,4072.01,101.80027,1.8002824
2874,4072.901,101.82244,1.822524
2875,4073.4197,101.83542,1.8354453
2876,4074.9666,101.87415,1.8741971
2877,4075.127,101.8781,1.8781734
2878,4075.96,101.89897,1.8989861
2879,4075.8035,101.895134,1.895096
2880,4076.0266,101.90061,1.9006543
2881,4076.051,101.90122,1.9012927
2882,4075.3855,101.884735,1.884703
2883,4075.2812,101.88205,1.882056
2884,4076.0317,101.90068,1.9007661
2885,4074.5212,101.86304,1.8630642
2886,4074.095,101.852394,1.8523779
2887,4075.03,101.87581,1.8757484
2888,4075.4856,101.88717,1.8871597
2889,4076.0447,101.90109,1.90111
2890,4076.505,101.91251,1.9125366
2891,4076.1262,101.90312,1.9031401
2892,4075.91,101.89777,1.8977745
2893,4076.6172,101.915436,1.9153799
2894,4077.2676,101.93167,1.9317024
2895,4077.0005,101.92508,1.9250299
2896,4077.9946,101.94991,1.9498839
2897,4077.8464,101.9463,1.9462029
2898,4078.095,101.952415,1.9523942
2899,4076.574,101.9143,1.9143685
2900,4076.211,101.90521,1.9052408
2901,4077.194,101.92983,1.9298642
2902,4077.4524,101.93637,1.9364009
2903,4076.919,101.922935,1.9229598
2904,4077.1345,101.92829,1.9283555
2905,4074.453,101.8613,1.8613068
2906,4073.8005,101.8451,1.8450363
2907,4073.946,101.84861,1.8486171
2908,4072.5115,101.81287,1.8128339
2909,4072.838,101.82102,1.8210074
2910,4073.733,101.84324,1.8433074
2911,4074.9563,101.87393,1.8738917
2912,4074.6106,101.865295,1.8652148
2913,4074.1086,101.85282,1.852696
2914,4074.581,101.86446,1.8644865
2915,4074.3757,101.85932,1.8593298
2916,4075.136,101.8784,1.8784575
2917,4075.7373,101.893425,1.8933936
2918,4077.5916,101.93978,1.9397745
2919,4077.1255,101.92812,1.9281323
2920,4076.1135,101.90295,1.9028648
2921,4075.9263,101.89818,1.8981931
2922,4075.379,101.884476,1.8844905
2923,4075.3362,101.88346,1.8833945
2924,4074.938,101.873436,1.8734901
2925,4074.94,101.873474,1.873509
2926,4076.0605,101.90162,1.9015657
2927,4077.4329,101.93585,1.9358126
2928,4077.5125,101.93784,1.9378707
2929,4077.3853,101.9346,1.9346524
2930,4077.2102,101.93025,1.9302322
2931,4077.585,101.9396,1.9395725
2932,4077.3545,101.9339,1.9338496
2933,4077.2803,101.93195,1.9320172
2934,4076.5486,101.91387,1.9138035
2935,4076.5857,101.91472,1.9147018
2936,4076.2314,101.90587,1.905794
2937,4073.616,101.84046,1.8404025
2938,4073.4753,101.83696,1.8369756
2939,4073.548,101.838715,1.8386725
2940,4073.64,101.84103,1.841036
2941,4073.466,101.83659,1.8366326
2942,4073.2808,101.83191,1.8319604
2943,4073.09,101.827255,1.827226
2944,4073.564,101.83904,1.839058
2945,4074.12,101.85292,1.8530278
2946,4074.9048,101.872665,1.8725857
2947,4075.3547,101.88388,1.883907
2948,4076.191,101.90479,1.9047668
2949,4077.0115,101.92522,1.925234
2950,4076.4705,101.91179,1.9117903
2951,4076.7405,101.918655,1.9186074
2952,4077.804,101.945015,1.9450703
2953,4074.798,101.869934,1.869961
2954,4074.5447,101.86351,1.8635886
2955,4074.8247,101.87067,1.8705769
2956,4074.5308,101.86333,1.8632498
2957,4075.9033,101.897545,1.8975679
2958,4075.472,101.8867,1.8867533
2959,4076.791,101.91982,1.9198265
2960,4077.1003,101.927505,1.9274857
2961,4077.7007,101.94248,1.9425083
2962,4077.793,101.94483,1.9448084
2963,4077.1882,101.92974,1.9297227
2964,4077.7632,101.94411,1.9441621
2965,4078.4622,101.96148,1.9614961
2966,4078.0415,101.95098,1.9510797
2967,4077.96,101.94905,1.9490075
2968,4077.288,101.93223,1.9322085
2969,4078.001,101.94999,1.9500107
2970,4078.2954,101.95749,1.957404
2971,4078.1135,101.952805,1.9527794
2972,4078.4763,101.96195,1.9619732
2973,4078.2896,101.95726,1.9572736
2974,4077.8408,101.946075,1.946051
2975,4078.1775,101.9544,1.9544615
2976,4078.132,101.95335,1.9532659
2977,4078.1443,101.95358,1.9536201
2978,4078.2483,101.95617,1.9561924
2979,4077.115,101.9279,1.9278744
2980,4076.726,101.918106,1.9182392
2981,4076.2566,101.906364,1.9063854
2982,4077.6472,101.9412,1.9411787
2983,4077.0107,101.92533,1.9253137
2984,4076.4568,101.91136,1.9113605
2985,4076.6228,101.91562,1.9155865
2986,4076.503,101.91247,1.9125013
2987,4076.6638,101.91656,1.9165682
2988,4075.8123,101.89525,1.8952669
2989,4076.2998,101.90747,1.9074855
2990,4076.6377,101.91603,1.9160175
2991,4076.556,101.91395,1.9138834
2992,4077.721,101.94297,1.9429662
2993,4077.2612,101.93156,1.9315062
2994,4077.4543,101.93628,1.9362864
2995,4077.8716,101.94683,1.9468069
2996,4078.628,101.9657,1.9657161
2997,4078.7566,101.96887,1.9689066
2998,4079.2732,101.981926,1.9818984
2999,4080.5505,102.01373,2.0137322
3000,4080.6777,102.01695,2.0169704
3001,4081.0254,102.02559,2.0255957
3002,4079.9224,101.997925,1.9980155
3003,4079.918,101.997986,1.9979666
3004,4080.0132,102.00034,2.0003688
3005,4079.7417,101.993645,1.9935485
3006,4079.4382,101.98599,1.985936
3007,4078.7224,101.96807,1.9680284
3008,4078.4233,101.960526,1.9605901
3009,4079.5452,101.98858,1.9885978
3010,4078.1921,101.95484,1.9548146
3011,4077.8162,101.94543,1.9453671
3012,4077.6072,101.940285,1.9402183
3013,4077.7922,101.9449,1.9448472
3014,4077.042,101.92614,1.9261458
3015,4077.1475,101.928795,1.9287707
3016,4076.1738,101.90434,1.904315
3017,4075.1423,101.87864,1.8786173
3018,4075.0647,101.876625,1.8766774
3019,4076.114,101.90285,1.9028116
3020,4077.1104,101.927704,1.9277524
3021,4077.6062,101.94012,1.9401388
3022,4077.0864,101.92711,1.9271005
3023,4076.958,101.923965,1.9240078
3024,4077.2131,101.93033,1.9303364
3025,4076.7593,101.91895,1.9189771
3026,4076.691,101.91728,1.9172677
3027,4077.7866,101.94466,1.9446942
3028,4078.707,101.96775,1.9677231
3029,4078.2017,101.95508,1.955069
3030,4077.002,101.92512,1.9250604
3031,4077.7966,101.944885,1.9449188
3032,4077.7134,101.94269,1.9428008
3033,4077.798,101.94496,1.9449751
3034,4077.5735,101.93926,1.9392773
3035,4077.6238,101.94063,1.940604
3036,4076.3215,101.908066,1.9080518
3037,4077.7588,101.94386,1.9439334
3038,4077.279,101.93193,1.9319484
3039,4077.5396,101.93856,1.9385805
3040,4077.429,101.9358,1.9358209
3041,4078.3076,101.957634,1.9576269
3042,4079.337,101.98343,1.9834651
3043,4079.7764,101.9944,1.9944502
3044,4080.4817,102.01198,2.0119836
3045,4080.136,102.00339,2.0033953
3046,4079.1326,101.978325,1.9783123
3047,4079.368,101.98416,1.984195
3048,4078.8286,101.970726,1.9707408
3049,4078.6082,101.96518,1.9652042
3050,4079.42,101.98546,1.9854391
3051,4080.221,102.00554,2.0055113
3052,4080.102,102.00254,2.0025716
3053,4079.903,101.997536,1.9975744
3054,4079.0522,101.97641,1.9763238
3055,4078.0251,101.95072,1.9507027
3056,4077.1414,101.92856,1.928493
3057,4076.8564,101.921425,1.9213659
3058,4076.1692,101.90423,1.9042753
3059,4076.5852,101.914635,1.9145907
3060,4076.152,101.90388,1.903829
3061,4076.331,101.90827,1.9083141
3062,4076.4712,101.911736,1.9117826
3063,4076.469,101.9117,1.9117085
3064,4076.5205,101.91308,1.9130205
3065,4077.4915,101.9372,1.9372672
3066,4078.4746,101.96185,1.9618491
3067,4077.8708,101.94681,1.9467939
3068,4077.463,101.93655,1.9366426
3069,4077.5159,101.93796,1.9379246
3070,4078.5405,101.963554,1.9635547
3071,4079.9731,101.99936,1.9993536
3072,4081.1018,102.02748,2.027544
3073,4081.0916,102.027306,2.027276
3074,4080.656,102.016365,2.0163527
3075,4080.8774,102.0219,2.0218983
3076,4080.4321,102.010826,2.0108151
3077,4080.4607,102.01157,2.0114658
3078,4080.843,102.02113,2.021117
3079,4080.609,102.01524,2.015226
3080,4080.3127,102.00785,2.0078876
3081,4080.5664,102.01408,2.0141141
3082,4081.1047,102.027756,2.027714
3083,4080.8542,102.021515,2.0213761
3084,4081.4612,102.036606,2.0365455
3085,4081.169,102.02917,2.0292132
3086,4081.418,102.035446,2.0354607
3087,4081.6177,102.04046,2.0404348
3088,4082.6348,102.065926,2.065908
3089,4081.559,102.03895,2.038948
3090,4081.4468,102.03618,2.0361648
3091,4082.5667,102.06432,2.0642602
3092,4082.3455,102.05875,2.0586517
3093,4082.401,102.06012,2.0600855
3094,4083.3484,102.0837,2.0837016
3095,4081.904,102.04749,2.0475943
3096,4081.5603,102.03896,2.0389676
3097,4082.0767,102.051956,2.0519416
3098,4082.0415,102.051,2.0510786
3099,4081.0771,102.02699,2.0269678
3100,4081.3396,102.03356,2.0335696
3101,4081.8599,102.04653,2.0464842
3102,4082.4429,102.060974,2.0610087
3103,4082.2297,102.05564,2.0556006
3104,4081.978,102.04946,2.049395
3105,4081.5056,102.03769,2.0376105
3106,4081.4802,102.03708,2.0370448
3107,4080.9758,102.02438,2.0243926
3108,4081.0276,102.025505,2.0255501
3109,4080.72,102.01794,2.0179703
3110,4081.3992,102.03494,2.0349617
3111,4081.2666,102.03155,2.0316157
3112,4081.0806,102.02693,2.0269608
3113,4081.7795,102.04455,2.0445204
3114,4080.753,102.01883,2.018837
3115,4079.6968,101.99245,1.9924129
3116,4078.6667,101.96676,1.9666739
3117,4079.5015,101.98758,1.987554
3118,4078.6897,101.96728,1.9672781
3119,4078.9841,101.97459,1.9746342
3120,4079.0378,101.97597,1.9758977
3121,4079.1907,101.97979,1.9798067
3122,4080.3967,102.009964,2.0099645
3123,4081.2559,102.03142,2.0313718
3124,4081.981,102.04961,2.0495727
3125,4082.1868,102.05466,2.0546172
3126,4081.3755,102.03439,2.0343964
3127,4081.4292,102.03579,2.0357432
3128,4082.4802,102.06205,2.0620208
3129,4082.3162,102.05783,2.0578897
3130,4081.9978,102.04987,2.0498822
3131,4081.244,102.03103,2.031139
3132,4079.9753,101.99928,1.9993417
3133,4081.143,102.028564,2.0285738
3134,4080.9956,102.02486,2.0248618
3135,4080.334,102.00836,2.0083983
3136,4081.6252,102.040726,2.0406857
3137,4081.504,102.03762,2.0375566
3138,4082.148,102.05365,2.0537434
3139,4082.1902,102.05477,2.0547523
3140,4081.9773,102.049355,2.0494332
3141,4082.8308,102.07081,2.0707633
3142,4082.5103,102.06274,2.0627434
3143,4082.8708,102.071754,2.0718265
3144,4082.3542,102.05893,2.0588775
3145,4081.6082,102.04012,2.040133
3146,4081.228,102.030716,2.0307755
3147,4081.579,102.039375,2.0394385
3148,4082.1213,102.05312,2.0530703
3149,4081.5334,102.03835,2.0383744
3150,4080.7598,102.01894,2.0189307
3151,4081.1687,102.02923,2.0292308
3152,4081.056,102.0264,2.0264542
3153,4081.103,102.02751,2.0275352
3154,4080.3242,102.00815,2.0081267
3155,4078.6956,101.96738,1.9673558
3156,4078.285,101.95717,1.9571258
3157,4076.9077,101.922714,1.9226594
3158,4076.5625,101.91414,1.9140921
3159,4077.9229,101.94803,1.9479725
3160,4078.0413,101.95111,1.9510416
3161,4079.6694,101.99177,1.9917675
3162,4079.5273,101.98819,1.9881052
3163,4079.404,101.98518,1.9851214
3164,4078.7324,101.9684,1.9683388
3165,4079.7048,101.99263,1.992564
3166,4079.3213,101.982956,1.9829758
3167,4080.0308,102.0006,2.0006602
